ACSSF,2011e5,ma,000,0075,0001246,3171,2096,2096,1890,206,0,1075
ACSSF,2011e5,ma,000,0075,0001247,3582,2518,2518,2271,247,0,1064
ACSSF,2011e5,ma,000,0075,0001248,3718,2187,2187,1950,237,0,1531
ACSSF,2011e5,ma,000,0075,0001249,2115,1370,1370,1226,144,0,745
ACSSF,2011e5,ma,000,0075,0001250,3606,2629,2629,2399,230,0,977
ACSSF,2011e5,ma,000,0075,0001251,3292,2332,2292,2111,181,40,960
ACSSF,2011e5,ma,000,0075,0001252,5020,3765,3752,3295,457,13,1255
ACSSF,2011e5,ma,000,0075,0001253,5771,4440,4419,3991,428,21,1331
ACSSF,2011e5,ma,000,0075,0001254,3688,2658,2658,2393,265,0,1030
ACSSF,2011e5,ma,000,0075,0001255,2388,1808,1808,1617,191,0,580
ACSSF,2011e5,ma,000,0075,0001256,4532,3264,3264,2949,315,0,1268
ACSSF,2011e5,ma,000,0075,0001257,2057,1237,1237,1059,178,0,820
ACSSF,2011e5,ma,000,0075,0001258,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001259,332,224,224,199,25,0,108
ACSSF,2011e5,ma,000,0075,0001260,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001261,612,337,337,327,10,0,275
ACSSF,2011e5,ma,000,0075,0001262,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001263,3542,2469,2469,2321,148,0,1073
ACSSF,2011e5,ma,000,0075,0001264,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001265,178,99,99,99,0,0,79
ACSSF,2011e5,ma,000,0075,0001266,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001267,3355,2217,2217,2149,68,0,1138
ACSSF,2011e5,ma,000,0075,0001268,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001269,2015,1294,1294,1241,53,0,721
ACSSF,2011e5,ma,000,0075,0001270,1177,772,772,668,104,0,405
ACSSF,2011e5,ma,000,0075,0001271,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001272,1978,1517,1517,1475,42,0,461
ACSSF,2011e5,ma,000,0075,0001273,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001274,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001275,3244,2364,2364,2218,146,0,880
ACSSF,2011e5,ma,000,0075,0001276,4295,3343,3316,3031,285,27,952
ACSSF,2011e5,ma,000,0075,0001277,2924,2115,2079,1932,147,36,809
ACSSF,2011e5,ma,000,0075,0001278,2621,2040,2040,1881,159,0,581
ACSSF,2011e5,ma,000,0075,0001279,2040,1215,1215,1136,79,0,825
ACSSF,2011e5,ma,000,0075,0001280,3698,2202,2202,2112,90,0,1496
ACSSF,2011e5,ma,000,0075,0001281,880,490,490,452,38,0,390
ACSSF,2011e5,ma,000,0075,0001282,475,321,321,287,34,0,154
ACSSF,2011e5,ma,000,0075,0001283,2643,2013,2013,1905,108,0,630
ACSSF,2011e5,ma,000,0075,0001284,2164,1392,1392,1348,44,0,772
ACSSF,2011e5,ma,000,0075,0001285,3577,2377,2377,2360,17,0,1200
ACSSF,2011e5,ma,000,0075,0001286,1974,1436,1436,1342,94,0,538
ACSSF,2011e5,ma,000,0075,0001287,4812,3284,3284,3009,275,0,1528
ACSSF,2011e5,ma,000,0075,0001288,3047,2114,2114,1955,159,0,933
ACSSF,2011e5,ma,000,0075,0001289,6133,4194,4187,3802,385,7,1939
ACSSF,2011e5,ma,000,0075,0001290,3263,2160,2160,2019,141,0,1103
ACSSF,2011e5,ma,000,0075,0001291,3043,2223,2214,2033,181,9,820
ACSSF,2011e5,ma,000,0075,0001292,3278,2143,2143,2026,117,0,1135
ACSSF,2011e5,ma,000,0075,0001293,4533,3537,3537,3364,173,0,996
ACSSF,2011e5,ma,000,0075,0001294,5069,3418,3418,3242,176,0,1651
ACSSF,2011e5,ma,000,0075,0001295,7612,4652,4652,4419,233,0,2960
ACSSF,2011e5,ma,000,0075,0001296,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001297,1748,1233,1233,1092,141,0,515
ACSSF,2011e5,ma,000,0075,0001298,4296,3069,3069,2889,180,0,1227
ACSSF,2011e5,ma,000,0075,0001299,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001300,3238,2219,2219,2043,176,0,1019
ACSSF,2011e5,ma,000,0075,0001301,4883,3756,3756,3542,214,0,1127
ACSSF,2011e5,ma,000,0075,0001302,5819,3822,3822,3564,258,0,1997
ACSSF,2011e5,ma,000,0075,0001303,2596,1824,1811,1633,178,13,772
ACSSF,2011e5,ma,000,0075,0001304,4875,3223,3223,3044,179,0,1652
ACSSF,2011e5,ma,000,0075,0001305,1363,1068,1068,1038,30,0,295
ACSSF,2011e5,ma,000,0075,0001306,1545,1058,1058,1006,52,0,487
ACSSF,2011e5,ma,000,0075,0001307,2892,1959,1959,1798,161,0,933
ACSSF,2011e5,ma,000,0075,0001308,3242,2353,2353,2213,140,0,889
ACSSF,2011e5,ma,000,0075,0001309,3901,2665,2665,2447,218,0,1236
ACSSF,2011e5,ma,000,0075,0001310,3814,2339,2339,2175,164,0,1475
ACSSF,2011e5,ma,000,0075,0001311,2532,1907,1907,1713,194,0,625
ACSSF,2011e5,ma,000,0075,0001312,2532,1720,1720,1563,157,0,812
ACSSF,2011e5,ma,000,0075,0001313,1780,1080,1080,989,91,0,700
ACSSF,2011e5,ma,000,0075,0001314,2121,1281,1281,1155,126,0,840
ACSSF,2011e5,ma,000,0075,0001315,1568,909,909,859,50,0,659
ACSSF,2011e5,ma,000,0075,0001316,2640,1735,1735,1537,198,0,905
ACSSF,2011e5,ma,000,0075,0001317,3133,2108,2108,1899,209,0,1025
ACSSF,2011e5,ma,000,0075,0001318,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001319,4933,3483,3458,3249,209,25,1450
ACSSF,2011e5,ma,000,0075,0001320,3809,2590,2590,2443,147,0,1219
ACSSF,2011e5,ma,000,0075,0001321,2086,1474,1474,1415,59,0,612
ACSSF,2011e5,ma,000,0075,0001322,3672,2318,2301,1927,374,17,1354
ACSSF,2011e5,ma,000,0075,0001323,2623,1551,1551,1281,270,0,1072
ACSSF,2011e5,ma,000,0075,0001324,3745,2604,2604,2424,180,0,1141
ACSSF,2011e5,ma,000,0075,0001325,2368,1805,1805,1695,110,0,563
ACSSF,2011e5,ma,000,0075,0001326,3370,2301,2301,2158,143,0,1069
ACSSF,2011e5,ma,000,0075,0001327,4683,3427,3427,3187,240,0,1256
ACSSF,2011e5,ma,000,0075,0001328,3236,2167,2167,2049,118,0,1069
ACSSF,2011e5,ma,000,0075,0001329,2607,1822,1814,1675,139,8,785
ACSSF,2011e5,ma,000,0075,0001330,3413,2405,2405,2287,118,0,1008
ACSSF,2011e5,ma,000,0075,0001331,3713,2577,2577,2068,509,0,1136
ACSSF,2011e5,ma,000,0075,0001332,3652,2630,2605,2183,422,25,1022
ACSSF,2011e5,ma,000,0075,0001333,2950,2188,2188,2012,176,0,762
ACSSF,2011e5,ma,000,0075,0001334,3763,2686,2686,2568,118,0,1077
ACSSF,2011e5,ma,000,0075,0001335,4004,2973,2973,2888,85,0,1031
ACSSF,2011e5,ma,000,0075,0001336,321,257,257,188,69,0,64
ACSSF,2011e5,ma,000,0075,0001337,2961,2001,2001,1804,197,0,960
ACSSF,2011e5,ma,000,0075,0001338,2954,1960,1960,1859,101,0,994
ACSSF,2011e5,ma,000,0075,0001339,4494,3207,3207,2992,215,0,1287
ACSSF,2011e5,ma,000,0075,0001340,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001341,1848,796,796,776,20,0,1052
ACSSF,2011e5,ma,000,0075,0001342,4411,2873,2873,2713,160,0,1538
ACSSF,2011e5,ma,000,0075,0001343,1749,1083,1083,1013,70,0,666
ACSSF,2011e5,ma,000,0075,0001344,2771,1655,1655,1477,178,0,1116
ACSSF,2011e5,ma,000,0075,0001345,3155,1961,1961,1783,178,0,1194
ACSSF,2011e5,ma,000,0075,0001346,4084,2391,2391,2219,172,0,1693
ACSSF,2011e5,ma,000,0075,0001347,3733,1965,1965,1763,202,0,1768
ACSSF,2011e5,ma,000,0075,0001348,5099,3443,3443,3076,367,0,1656
ACSSF,2011e5,ma,000,0075,0001349,1608,907,907,853,54,0,701
ACSSF,2011e5,ma,000,0075,0001350,1136,508,508,437,71,0,628
ACSSF,2011e5,ma,000,0075,0001351,2270,849,849,766,83,0,1421
ACSSF,2011e5,ma,000,0075,0001352,1135,559,559,500,59,0,576
ACSSF,2011e5,ma,000,0075,0001353,2297,1142,1142,973,169,0,1155
ACSSF,2011e5,ma,000,0075,0001354,3395,2258,2258,1988,270,0,1137
ACSSF,2011e5,ma,000,0075,0001355,4704,2924,2924,2689,235,0,1780
ACSSF,2011e5,ma,000,0075,0001356,3659,2240,2240,2068,172,0,1419
ACSSF,2011e5,ma,000,0075,0001357,3779,2339,2339,2110,229,0,1440
ACSSF,2011e5,ma,000,0075,0001358,5806,3969,3969,3747,222,0,1837
ACSSF,2011e5,ma,000,0075,0001359,4430,3048,3048,2913,135,0,1382
ACSSF,2011e5,ma,000,0075,0001360,4690,3135,3135,2857,278,0,1555
ACSSF,2011e5,ma,000,0075,0001361,3699,2695,2695,2351,344,0,1004
ACSSF,2011e5,ma,000,0075,0001362,4070,2780,2758,2632,126,22,1290
ACSSF,2011e5,ma,000,0075,0001363,3970,2651,2651,2283,368,0,1319
ACSSF,2011e5,ma,000,0075,0001364,3024,1844,1844,1669,175,0,1180
ACSSF,2011e5,ma,000,0075,0001365,3465,2637,2637,2443,194,0,828
ACSSF,2011e5,ma,000,0075,0001366,2375,1647,1647,1467,180,0,728
ACSSF,2011e5,ma,000,0075,0001367,3495,2338,2338,2028,310,0,1157
ACSSF,2011e5,ma,000,0075,0001368,2185,1427,1427,1317,110,0,758
ACSSF,2011e5,ma,000,0075,0001369,3252,2019,2019,1675,344,0,1233
ACSSF,2011e5,ma,000,0075,0001370,3675,2582,2582,2172,410,0,1093
ACSSF,2011e5,ma,000,0075,0001371,2729,1713,1713,1525,188,0,1016
ACSSF,2011e5,ma,000,0075,0001372,3802,2681,2681,2471,210,0,1121
ACSSF,2011e5,ma,000,0075,0001373,2310,1592,1592,1415,177,0,718
ACSSF,2011e5,ma,000,0075,0001374,4055,2584,2584,2249,335,0,1471
ACSSF,2011e5,ma,000,0075,0001375,3285,2231,2231,1991,240,0,1054
ACSSF,2011e5,ma,000,0075,0001376,2332,1354,1354,1079,275,0,978
ACSSF,2011e5,ma,000,0075,0001377,3902,2302,2302,2051,251,0,1600
ACSSF,2011e5,ma,000,0075,0001378,1610,845,845,794,51,0,765
ACSSF,2011e5,ma,000,0075,0001379,2485,1744,1744,1455,289,0,741
ACSSF,2011e5,ma,000,0075,0001380,2137,1320,1320,1188,132,0,817
ACSSF,2011e5,ma,000,0075,0001381,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001382,4795,3173,3173,3034,139,0,1622
ACSSF,2011e5,ma,000,0075,0001383,4268,2873,2873,2816,57,0,1395
ACSSF,2011e5,ma,000,0075,0001384,4038,2506,2506,2392,114,0,1532
ACSSF,2011e5,ma,000,0075,0001385,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001386,4971,3384,3384,3288,96,0,1587
ACSSF,2011e5,ma,000,0075,0001387,3443,2365,2365,2247,118,0,1078
ACSSF,2011e5,ma,000,0075,0001388,3403,2508,2508,2393,115,0,895
ACSSF,2011e5,ma,000,0075,0001389,3518,2239,2239,2092,147,0,1279
ACSSF,2011e5,ma,000,0075,0001390,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001391,4987,3473,3473,3291,182,0,1514
ACSSF,2011e5,ma,000,0075,0001392,2794,2071,2071,1910,161,0,723
ACSSF,2011e5,ma,000,0075,0001393,2932,2042,2042,1880,162,0,890
ACSSF,2011e5,ma,000,0075,0001394,2536,1816,1816,1722,94,0,720
ACSSF,2011e5,ma,000,0075,0001395,2434,1833,1833,1755,78,0,601
ACSSF,2011e5,ma,000,0075,0001396,4944,3282,3282,2992,290,0,1662
ACSSF,2011e5,ma,000,0075,0001397,3148,2084,2084,1838,246,0,1064
ACSSF,2011e5,ma,000,0075,0001398,2809,1718,1718,1676,42,0,1091
ACSSF,2011e5,ma,000,0075,0001399,3863,2395,2395,2235,160,0,1468
ACSSF,2011e5,ma,000,0075,0001400,5110,3413,3413,3300,113,0,1697
ACSSF,2011e5,ma,000,0075,0001401,3615,2640,2640,2487,153,0,975
ACSSF,2011e5,ma,000,0075,0001402,2470,1866,1866,1752,114,0,604
ACSSF,2011e5,ma,000,0075,0001403,7122,3942,3928,3608,320,14,3180
ACSSF,2011e5,ma,000,0075,0001404,2904,1992,1981,1877,104,11,912
ACSSF,2011e5,ma,000,0075,0001405,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001406,5285,3647,3633,3371,262,14,1638
ACSSF,2011e5,ma,000,0075,0001407,1918,1348,1348,1291,57,0,570
ACSSF,2011e5,ma,000,0075,0001408,4879,3337,3337,3083,254,0,1542
ACSSF,2011e5,ma,000,0075,0001409,3553,2428,2428,2282,146,0,1125
ACSSF,2011e5,ma,000,0075,0001410,3900,2683,2683,2580,103,0,1217
ACSSF,2011e5,ma,000,0075,0001411,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001412,3956,2762,2762,2604,158,0,1194
ACSSF,2011e5,ma,000,0075,0001413,2158,1506,1506,1456,50,0,652
ACSSF,2011e5,ma,000,0075,0001414,5915,3948,3938,3612,326,10,1967
ACSSF,2011e5,ma,000,0075,0001415,3068,1880,1880,1788,92,0,1188
ACSSF,2011e5,ma,000,0075,0001416,3750,2645,2645,2489,156,0,1105
ACSSF,2011e5,ma,000,0075,0001417,2980,2215,2215,2105,110,0,765
ACSSF,2011e5,ma,000,0075,0001418,5708,3995,3995,3668,327,0,1713
ACSSF,2011e5,ma,000,0075,0001419,4698,3188,3188,3037,151,0,1510
ACSSF,2011e5,ma,000,0075,0001420,7293,3611,3575,3403,172,36,3682
ACSSF,2011e5,ma,000,0075,0001421,5714,4034,4018,3786,232,16,1680
ACSSF,2011e5,ma,000,0075,0001422,4956,3439,3439,3210,229,0,1517
ACSSF,2011e5,ma,000,0075,0001423,3277,2192,2192,2056,136,0,1085
ACSSF,2011e5,ma,000,0075,0001424,3248,2424,2424,2124,300,0,824
ACSSF,2011e5,ma,000,0075,0001425,3942,2663,2663,2455,208,0,1279
ACSSF,2011e5,ma,000,0075,0001426,3105,1981,1981,1783,198,0,1124
ACSSF,2011e5,ma,000,0075,0001427,3456,2030,2030,1863,167,0,1426
ACSSF,2011e5,ma,000,0075,0001428,667,395,395,362,33,0,272
ACSSF,2011e5,ma,000,0075,0001429,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001430,1788,1174,1174,1101,73,0,614
ACSSF,2011e5,ma,000,0075,0001431,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001432,1167,807,807,773,34,0,360
ACSSF,2011e5,ma,000,0075,0001433,3468,2450,2450,2272,178,0,1018
ACSSF,2011e5,ma,000,0075,0001434,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001435,4155,2980,2969,2616,353,11,1175
ACSSF,2011e5,ma,000,0075,0001436,4026,2688,2681,2456,225,7,1338
ACSSF,2011e5,ma,000,0075,0001437,4233,3207,3207,2786,421,0,1026
ACSSF,2011e5,ma,000,0075,0001438,2840,2074,2074,1745,329,0,766
ACSSF,2011e5,ma,000,0075,0001439,2640,2001,1993,1857,136,8,639
ACSSF,2011e5,ma,000,0075,0001440,2723,2023,2023,1949,74,0,700
ACSSF,2011e5,ma,000,0075,0001441,4141,2972,2972,2786,186,0,1169
ACSSF,2011e5,ma,000,0075,0001442,4545,3115,3115,2652,463,0,1430
ACSSF,2011e5,ma,000,0075,0001443,4919,3475,3475,3160,315,0,1444
ACSSF,2011e5,ma,000,0075,0001444,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001445,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001446,3148,2278,2278,2075,203,0,870
ACSSF,2011e5,ma,000,0075,0001447,885,592,592,575,17,0,293
ACSSF,2011e5,ma,000,0075,0001448,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001449,2754,2071,2071,1887,184,0,683
ACSSF,2011e5,ma,000,0075,0001450,4175,2803,2791,2598,193,12,1372
ACSSF,2011e5,ma,000,0075,0001451,2462,1816,1816,1698,118,0,646
ACSSF,2011e5,ma,000,0075,0001452,4466,3127,3105,2735,370,22,1339
ACSSF,2011e5,ma,000,0075,0001453,5883,3913,3913,3645,268,0,1970
ACSSF,2011e5,ma,000,0075,0001454,4842,3224,3224,3024,200,0,1618
ACSSF,2011e5,ma,000,0075,0001455,1593,1276,1276,1131,145,0,317
ACSSF,2011e5,ma,000,0075,0001456,4904,3339,3339,3192,147,0,1565
ACSSF,2011e5,ma,000,0075,0001457,4514,3170,3170,3049,121,0,1344
ACSSF,2011e5,ma,000,0075,0001458,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0075,0001459,2097,1359,1359,1295,64,0,738
ACSSF,2011e5,ma,000,0075,0001460,2311,1669,1669,1621,48,0,642
ACSSF,2011e5,ma,000,0075,0001461,4007,2487,2487,2293,194,0,1520
ACSSF,2011e5,ma,000,0075,0001462,3284,2216,2216,2051,165,0,1068
ACSSF,2011e5,ma,000,0075,0001463,1461,1123,1123,1052,71,0,338
ACSSF,2011e5,ma,000,0075,0001464,1861,1278,1278,1182,96,0,583
ACSSF,2011e5,ma,000,0075,0001465,835,564,564,528,36,0,271
ACSSF,2011e5,ma,000,0075,0001466,986,664,664,598,66,0,322
ACSSF,2011e5,ma,000,0075,0001467,978,657,654,593,61,3,321
ACSSF,2011e5,ma,000,0075,0001468,1403,1037,1037,970,67,0,366
ACSSF,2011e5,ma,000,0075,0001469,1478,1102,1102,1024,78,0,376
ACSSF,2011e5,ma,000,0075,0001470,222,166,166,166,0,0,56
ACSSF,2011e5,ma,000,0075,0001471,1660,1188,1188,1105,83,0,472
ACSSF,2011e5,ma,000,0075,0001472,2322,1705,1705,1573,132,0,617
ACSSF,2011e5,ma,000,0075,0001473,495,354,354,331,23,0,141
ACSSF,2011e5,ma,000,0075,0001474,854,622,622,541,81,0,232
ACSSF,2011e5,ma,000,0075,0001475,1220,828,828,782,46,0,392
ACSSF,2011e5,ma,000,0075,0001476,2558,1675,1675,1498,177,0,883
ACSSF,2011e5,ma,000,0075,0001477,2952,1885,1885,1789,96,0,1067
ACSSF,2011e5,ma,000,0075,0001478,2618,1850,1850,1674,176,0,768
ACSSF,2011e5,ma,000,0075,0001479,4350,2969,2969,2664,305,0,1381
ACSSF,2011e5,ma,000,0075,0001480,2097,1229,1229,1097,132,0,868
ACSSF,2011e5,ma,000,0075,0001481,336,242,242,223,19,0,94
ACSSF,2011e5,ma,000,0075,0001482,417,259,259,241,18,0,158
ACSSF,2011e5,ma,000,0075,0001483,1473,1020,1020,988,32,0,453
ACSSF,2011e5,ma,000,0075,0001484,539,405,405,386,19,0,134
ACSSF,2011e5,ma,000,0075,0001485,111,83,83,71,12,0,28
ACSSF,2011e5,ma,000,0075,0001486,421,161,161,161,0,0,260
ACSSF,2011e5,ma,000,0075,0001487,2917,1928,1928,1684,244,0,989
ACSSF,2011e5,ma,000,0075,0001488,775,568,568,568,0,0,207
ACSSF,2011e5,ma,000,0075,0001489,500,173,165,165,0,8,327
ACSSF,2011e5,ma,000,0075,0001490,2419,1662,1662,1574,88,0,757
ACSSF,2011e5,ma,000,0075,0001491,802,566,566,532,34,0,236
ACSSF,2011e5,ma,000,0075,0001492,849,593,593,530,63,0,256
ACSSF,2011e5,ma,000,0075,0001493,1658,1197,1197,1179,18,0,461
ACSSF,2011e5,ma,000,0075,0001494,2953,2083,2083,1783,300,0,870
ACSSF,2011e5,ma,000,0075,0001495,361,181,181,144,37,0,180
ACSSF,2011e5,ma,000,0075,0001496,2913,1624,1624,1451,173,0,1289
ACSSF,2011e5,ma,000,0075,0001497,341,191,191,165,26,0,150
ACSSF,2011e5,ma,000,0075,0001498,742,439,439,410,29,0,303
ACSSF,2011e5,ma,000,0075,0001499,960,726,721,681,40,5,234
ACSSF,2011e5,ma,000,0075,0001500,1470,1127,1127,1069,58,0,343
ACSSF,2011e5,ma,000,0075,0001501,3219,2328,2328,2249,79,0,891
ACSSF,2011e5,ma,000,0075,0001502,531,377,377,348,29,0,154
ACSSF,2011e5,ma,000,0075,0001503,948,666,666,600,66,0,282
ACSSF,2011e5,ma,000,0075,0001504,1342,1084,1084,1036,48,0,258
ACSSF,2011e5,ma,000,0075,0001505,2874,2052,2052,1933,119,0,822
ACSSF,2011e5,ma,000,0075,0001506,5936,4285,4285,4043,242,0,1651
ACSSF,2011e5,ma,000,0075,0001507,3256,2188,2188,2075,113,0,1068
ACSSF,2011e5,ma,000,0075,0001508,4019,2723,2723,2532,191,0,1296
ACSSF,2011e5,ma,000,0075,0001509,2610,1945,1928,1758,170,17,665
ACSSF,2011e5,ma,000,0075,0001510,4695,3036,3019,2917,102,17,1659
ACSSF,2011e5,ma,000,0075,0001511,419,331,327,314,13,4,88
ACSSF,2011e5,ma,000,0075,0001512,556,414,414,386,28,0,142
ACSSF,2011e5,ma,000,0075,0001513,2805,2089,2089,1920,169,0,716
ACSSF,2011e5,ma,000,0075,0001514,506,350,350,314,36,0,156
ACSSF,2011e5,ma,000,0075,0001515,560,390,390,361,29,0,170
ACSSF,2011e5,ma,000,0075,0001516,3597,2228,2228,1980,248,0,1369
ACSSF,2011e5,ma,000,0075,0001517,2299,1479,1468,1396,72,11,820
ACSSF,2011e5,ma,000,0075,0001518,4974,3252,3252,2924,328,0,1722
ACSSF,2011e5,ma,000,0075,0001519,2850,1838,1838,1717,121,0,1012
ACSSF,2011e5,ma,000,0075,0001520,1498,785,785,727,58,0,713
ACSSF,2011e5,ma,000,0075,0001521,3653,2058,2058,1824,234,0,1595
ACSSF,2011e5,ma,000,0075,0001522,4029,2763,2763,2519,244,0,1266
ACSSF,2011e5,ma,000,0075,0001523,3602,2234,2227,1951,276,7,1368
ACSSF,2011e5,ma,000,0075,0001524,4473,2980,2980,2556,424,0,1493
ACSSF,2011e5,ma,000,0075,0001525,4363,2772,2758,2476,282,14,1591
ACSSF,2011e5,ma,000,0075,0001526,4553,2906,2906,2739,167,0,1647
ACSSF,2011e5,ma,000,0075,0001527,5150,3129,2935,2496,439,194,2021
ACSSF,2011e5,ma,000,0075,0001528,3935,2620,2616,2409,207,4,1315
ACSSF,2011e5,ma,000,0075,0001529,3042,2118,2118,2047,71,0,924
ACSSF,2011e5,ma,000,0075,0001530,5221,3527,3527,3357,170,0,1694
ACSSF,2011e5,ma,000,0075,0001531,1190,862,855,801,54,7,328
ACSSF,2011e5,ma,000,0075,0001532,4306,2944,2944,2736,208,0,1362
ACSSF,2011e5,ma,000,0075,0001533,1295,905,905,847,58,0,390
ACSSF,2011e5,ma,000,0075,0001534,812,624,624,581,43,0,188
ACSSF,2011e5,ma,000,0075,0001535,1967,1071,1071,861,210,0,896
ACSSF,2011e5,ma,000,0075,0001536,1266,641,641,362,279,0,625
ACSSF,2011e5,ma,000,0075,0001537,2522,1143,1143,725,418,0,1379
ACSSF,2011e5,ma,000,0075,0001538,1631,558,558,490,68,0,1073
ACSSF,2011e5,ma,000,0075,0001539,3148,2158,2158,1910,248,0,990
ACSSF,2011e5,ma,000,0075,0001540,3151,2148,2148,1990,158,0,1003
ACSSF,2011e5,ma,000,0075,0001541,2646,1386,1372,1225,147,14,1260
ACSSF,2011e5,ma,000,0075,0001542,3590,2106,2106,1917,189,0,1484
ACSSF,2011e5,ma,000,0075,0001543,4475,2990,2971,2741,230,19,1485
ACSSF,2011e5,ma,000,0075,0001544,2862,1318,1303,1039,264,15,1544
ACSSF,2011e5,ma,000,0075,0001545,3618,2232,2224,1870,354,8,1386
ACSSF,2011e5,ma,000,0075,0001546,5629,3821,3821,3688,133,0,1808
ACSSF,2011e5,ma,000,0075,0001547,3430,1835,1835,1765,70,0,1595
ACSSF,2011e5,ma,000,0075,0001548,3273,2065,2065,1999,66,0,1208
ACSSF,2011e5,ma,000,0075,0001549,3246,1872,1872,1670,202,0,1374
ACSSF,2011e5,ma,000,0075,0001550,3324,2198,2198,2021,177,0,1126
ACSSF,2011e5,ma,000,0075,0001551,4931,3136,3136,2819,317,0,1795
ACSSF,2011e5,ma,000,0075,0001552,6121,3286,3286,3169,117,0,2835
ACSSF,2011e5,ma,000,0075,0001553,856,630,630,558,72,0,226
ACSSF,2011e5,ma,000,0075,0001554,633,467,467,358,109,0,166
ACSSF,2011e5,ma,000,0075,0001555,2177,1600,1600,1430,170,0,577
ACSSF,2011e5,ma,000,0075,0001556,3198,2248,2248,2147,101,0,950
ACSSF,2011e5,ma,000,0075,0001557,639,492,492,449,43,0,147
ACSSF,2011e5,ma,000,0075,0001558,4806,3116,3092,2825,267,24,1690
ACSSF,2011e5,ma,000,0075,0001559,2338,1628,1621,1393,228,7,710
ACSSF,2011e5,ma,000,0075,0001560,2743,1781,1781,1548,233,0,962
ACSSF,2011e5,ma,000,0075,0001561,577,382,382,341,41,0,195
ACSSF,2011e5,ma,000,0075,0001562,809,611,611,575,36,0,198
ACSSF,2011e5,ma,000,0075,0001563,4662,3344,3312,3073,239,32,1318
ACSSF,2011e5,ma,000,0075,0001564,3009,2051,2051,1978,73,0,958
ACSSF,2011e5,ma,000,0075,0001565,2576,1643,1628,1448,180,15,933
ACSSF,2011e5,ma,000,0075,0001566,2900,1651,1651,1463,188,0,1249
ACSSF,2011e5,ma,000,0075,0001567,4938,3076,3076,2625,451,0,1862
ACSSF,2011e5,ma,000,0075,0001568,1159,724,724,632,92,0,435
ACSSF,2011e5,ma,000,0075,0001569,3585,2299,2299,2031,268,0,1286
ACSSF,2011e5,ma,000,0075,0001570,4562,2711,2711,2576,135,0,1851
ACSSF,2011e5,ma,000,0075,0001571,2720,1694,1694,1471,223,0,1026
ACSSF,2011e5,ma,000,0075,0001572,1676,819,819,546,273,0,857
ACSSF,2011e5,ma,000,0075,0001573,2781,1278,1278,1054,224,0,1503
ACSSF,2011e5,ma,000,0075,0001574,1558,609,609,465,144,0,949
ACSSF,2011e5,ma,000,0075,0001575,2918,1143,1143,847,296,0,1775
ACSSF,2011e5,ma,000,0075,0001576,1588,833,826,761,65,7,755
ACSSF,2011e5,ma,000,0075,0001577,1375,657,645,534,111,12,718
ACSSF,2011e5,ma,000,0075,0001578,2103,1174,1174,929,245,0,929
ACSSF,2011e5,ma,000,0075,0001579,3623,1928,1928,1565,363,0,1695
ACSSF,2011e5,ma,000,0075,0001580,3297,1675,1675,1320,355,0,1622
ACSSF,2011e5,ma,000,0075,0001581,1553,965,965,874,91,0,588
ACSSF,2011e5,ma,000,0075,0001582,4261,2566,2566,2133,433,0,1695
ACSSF,2011e5,ma,000,0075,0001583,2481,1539,1539,1355,184,0,942
ACSSF,2011e5,ma,000,0075,0001584,3158,2101,2101,1872,229,0,1057
ACSSF,2011e5,ma,000,0075,0001585,4926,2143,2130,1907,223,13,2783
ACSSF,2011e5,ma,000,0075,0001586,3983,2345,2328,2017,311,17,1638
ACSSF,2011e5,ma,000,0075,0001587,3612,2511,2511,2228,283,0,1101
ACSSF,2011e5,ma,000,0075,0001588,3189,2257,2257,2106,151,0,932
ACSSF,2011e5,ma,000,0075,0001589,3245,2139,2139,2008,131,0,1106
ACSSF,2011e5,ma,000,0075,0001590,6612,2751,2751,2287,464,0,3861
