ACSSF,2011e5,ma,000,0071,0001083,1303,228,47,181,1075,405,670,1303,228,40,8,32,21,11,0,188,28,8,0,8,152,1075,280,202,78,12,66,0,795,280,91,24,67,424,1303,228,92,136,1075,74,1001,1240,228,1012,17,0,17,0,0,0,13,0,13,0,0,0,0,0,0,33,0,33,1233,228,1005,7,0,7,727,76,36,8,18,0,0,0,10,0,10,40,21,0,16,5,0,19,11,8,0,0,651,482,61,89,253,233,20,79,63,16,169,36,12,24,0,0,133,13,60,51,9,37005,16838,50163
ACSSF,2011e5,ma,000,0071,0001084,1621,273,56,217,1348,527,821,1621,273,68,23,35,6,29,10,205,0,47,0,47,158,1348,353,193,160,44,116,0,995,301,125,63,62,569,1621,273,152,121,1348,111,1237,1547,216,1331,8,8,0,17,0,17,0,0,0,0,0,0,0,0,0,49,49,0,1501,212,1289,46,4,42,884,105,23,5,9,9,9,0,0,0,0,82,6,0,6,0,0,76,9,18,49,0,779,494,86,135,213,206,7,60,60,0,285,107,17,34,46,10,178,11,108,27,32,37522,12829,44118
ACSSF,2011e5,ma,000,0071,0001085,571,42,10,32,529,258,271,571,42,14,0,14,0,14,0,28,3,13,10,3,12,529,99,60,39,26,13,0,430,279,22,3,19,129,571,42,28,14,529,49,480,545,42,503,5,0,5,0,0,0,11,0,11,0,0,0,6,0,6,4,0,4,541,42,499,8,0,8,430,30,3,3,0,0,0,0,0,0,0,27,10,10,0,0,0,17,14,3,0,0,400,339,82,81,170,161,9,6,6,0,61,29,3,26,0,0,32,4,20,4,4,63672,21429,67917
ACSSF,2011e5,ma,000,0071,0001086,337,22,3,19,315,70,245,337,22,3,3,0,0,0,0,19,5,0,0,0,14,315,96,79,17,3,14,0,219,149,11,2,9,59,337,22,7,15,315,20,295,330,22,308,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,330,22,308,0,0,0,264,8,8,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,256,228,3,50,144,139,5,31,31,0,28,5,0,0,5,0,23,9,5,9,0,68523,13929,70703
ACSSF,2011e5,ma,000,0071,0001087,2093,688,123,565,1405,623,782,2093,688,194,12,182,21,161,0,494,14,31,7,24,449,1405,187,85,102,0,102,0,1218,93,20,9,11,1105,2093,688,427,261,1405,269,1136,1847,588,1259,156,91,65,0,0,0,29,0,29,0,0,0,7,0,7,54,9,45,1778,530,1248,76,58,18,539,239,26,26,0,0,0,0,0,0,0,213,28,9,12,7,0,185,45,114,26,0,300,178,56,41,58,58,0,23,23,0,122,9,0,0,9,0,113,0,102,11,0,18782,11864,25045
ACSSF,2011e5,ma,000,0071,0001088,1924,610,117,493,1314,427,887,1924,610,319,50,241,51,190,28,291,43,32,18,14,216,1314,294,103,191,32,159,0,1020,227,73,22,51,720,1924,610,381,229,1314,105,1209,1673,478,1195,116,52,64,0,0,0,0,0,0,0,0,0,62,52,10,73,28,45,1559,412,1147,213,137,76,960,366,93,28,46,19,19,0,0,0,0,273,69,0,43,26,0,204,19,176,9,0,594,330,71,51,139,139,0,69,69,0,264,54,0,22,32,0,210,0,185,25,0,30021,12546,35833
ACSSF,2011e5,ma,000,0071,0001089,1152,100,34,66,1052,400,652,1152,100,54,20,34,9,25,0,46,0,18,0,18,28,1052,322,113,160,46,114,49,730,321,62,14,48,347,1152,100,25,75,1052,91,961,1117,91,1026,27,9,18,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,1043,71,972,82,20,62,728,72,20,0,0,20,20,0,0,0,0,52,9,9,0,0,0,43,17,26,0,0,656,434,39,133,158,158,0,104,104,0,222,60,0,60,0,0,162,8,120,20,14,55303,23889,56894
ACSSF,2011e5,ma,000,0071,0001090,2202,339,49,290,1863,895,968,2202,339,285,51,216,0,216,18,54,0,23,23,0,31,1863,455,306,139,79,60,10,1408,524,78,15,63,806,2202,339,305,34,1863,157,1706,2133,287,1846,55,45,10,0,0,0,0,0,0,0,0,0,7,0,7,7,7,0,2101,255,1846,39,32,7,1337,290,51,51,0,0,0,0,0,0,0,239,23,0,23,0,0,216,40,176,0,0,1047,830,124,189,399,399,0,118,118,0,217,94,0,30,64,0,123,22,39,52,10,37992,13820,49103
ACSSF,2011e5,ma,000,0071,0001091,1339,61,48,13,1278,507,771,1339,61,0,0,0,0,0,0,61,0,41,8,33,20,1278,348,209,139,102,37,0,930,508,20,0,20,402,1339,61,13,48,1278,125,1153,1258,61,1197,7,0,7,0,0,0,74,0,74,0,0,0,0,0,0,0,0,0,1258,61,1197,0,0,0,917,41,0,0,0,0,0,0,0,0,0,41,8,8,0,0,0,33,33,0,0,0,876,717,155,170,322,296,26,70,70,0,159,102,0,102,0,0,57,8,25,24,0,61181,23140,63846
ACSSF,2011e5,ma,000,0071,0001092,1704,571,88,483,1133,379,754,1704,571,345,55,290,0,290,0,226,11,9,0,9,206,1133,244,157,87,76,11,0,889,219,91,0,91,579,1704,571,367,204,1133,113,1020,1377,495,882,278,56,222,10,0,10,19,0,19,0,0,0,0,0,0,20,20,0,1273,401,872,104,94,10,919,365,66,35,0,18,18,0,13,13,0,299,0,0,0,0,0,299,99,184,16,0,554,376,32,45,182,163,19,117,117,0,178,76,0,58,18,0,102,0,43,59,0,28971,12352,46438
ACSSF,2011e5,ma,000,0071,0001093,1135,50,9,41,1085,487,598,1135,50,26,17,9,0,9,0,24,0,6,0,6,18,1085,242,160,82,20,62,0,843,363,47,18,29,433,1135,50,35,15,1085,85,1000,1083,44,1039,23,6,17,7,0,7,22,0,22,0,0,0,0,0,0,0,0,0,1076,44,1032,14,0,14,684,32,17,0,13,4,0,4,0,0,0,15,0,0,0,0,0,15,0,9,6,0,652,523,88,70,241,218,23,124,124,0,129,38,0,29,9,0,91,0,80,6,5,52175,11346,55128
ACSSF,2011e5,ma,000,0071,0001094,2142,100,62,38,2042,888,1154,2142,100,56,0,56,18,38,0,44,0,11,11,0,33,2042,591,434,139,0,139,18,1451,704,116,46,70,631,2142,100,65,35,2042,89,1953,2065,89,1976,67,11,56,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,2065,89,1976,0,0,0,1460,67,0,0,0,0,0,0,0,0,0,67,29,18,11,0,0,38,0,38,0,0,1393,1138,189,237,529,473,56,183,183,0,255,46,14,7,25,0,209,4,157,48,0,65948,17941,72538
ACSSF,2011e5,ma,000,0071,0001095,2325,211,16,195,2114,696,1418,2325,211,105,0,105,0,105,0,106,0,54,0,54,52,2114,433,306,127,26,101,0,1681,406,61,0,61,1214,2325,211,139,72,2114,149,1965,2230,211,2019,39,0,39,0,0,0,26,0,26,0,0,0,30,0,30,0,0,0,2197,204,1993,46,7,39,1059,159,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,159,0,96,56,7,900,712,55,135,483,483,0,39,39,0,188,26,0,26,0,0,162,13,108,41,0,51157,19236,54107
ACSSF,2011e5,ma,000,0071,0001096,1764,121,69,52,1643,897,746,1764,121,23,23,0,0,0,0,98,0,9,9,0,89,1643,338,296,42,0,42,0,1305,509,55,38,17,741,1764,121,85,36,1643,81,1562,1733,95,1638,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,11,6,5,1719,95,1624,14,0,14,934,32,23,0,0,23,23,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,902,805,152,168,424,424,0,61,61,0,97,38,10,23,5,0,59,0,59,0,0,47536,9447,48895
ACSSF,2011e5,ma,000,0071,0001097,2186,232,43,189,1954,1007,947,2186,232,187,76,111,0,111,0,45,0,17,0,17,28,1954,464,315,149,49,100,0,1490,773,139,45,94,578,2186,232,11,221,1954,57,1897,2124,232,1892,34,0,34,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,2124,232,1892,0,0,0,1580,204,76,0,0,76,45,31,0,0,0,128,0,0,0,0,0,128,0,116,12,0,1376,1088,198,174,596,534,62,120,120,0,288,94,0,78,16,0,194,28,153,0,13,56681,50608,59253
ACSSF,2011e5,ma,000,0071,0001098,702,16,3,13,686,372,314,702,16,3,0,3,0,3,0,13,0,3,3,0,10,686,151,134,17,7,10,0,535,290,55,19,36,190,702,16,7,9,686,15,671,702,16,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,16,678,8,0,8,502,6,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,3,0,3,0,0,496,424,90,82,181,176,5,71,68,3,72,26,4,19,3,0,46,0,24,11,11,88125,13333,90446
ACSSF,2011e5,ma,000,0071,0001099,381,15,4,11,366,140,226,381,15,0,0,0,0,0,0,15,4,9,4,5,2,366,98,76,22,9,13,0,268,155,6,0,6,107,381,15,2,13,366,20,346,355,15,340,0,0,0,0,0,0,19,0,19,0,0,0,7,0,7,0,0,0,355,15,340,7,0,7,272,13,4,4,0,0,0,0,0,0,0,9,4,0,0,4,0,5,0,0,5,0,259,231,28,28,134,130,4,41,41,0,28,9,0,0,9,0,19,0,19,0,0,60104,32813,60833
ACSSF,2011e5,ma,000,0071,0001100,293,3,1,2,290,90,200,293,3,0,0,0,0,0,0,3,2,0,0,0,1,290,64,38,26,15,11,0,226,112,22,15,7,92,293,3,0,3,290,17,273,289,3,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,289,3,286,0,0,0,200,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,150,23,36,72,68,4,19,19,0,48,30,0,23,7,0,18,0,12,6,0,58068,30625,58409
ACSSF,2011e5,ma,000,0071,0001101,1464,59,24,35,1405,574,831,1464,59,21,0,21,0,21,0,38,0,11,0,11,27,1405,346,234,112,44,68,0,1059,469,111,14,97,479,1464,59,14,45,1405,102,1303,1401,59,1342,0,0,0,0,0,0,23,0,23,0,0,0,18,0,18,22,0,22,1378,59,1319,41,0,41,958,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,11,21,0,0,926,703,31,224,394,371,23,54,54,0,223,58,0,18,40,0,165,13,93,46,13,52181,17695,54336
ACSSF,2011e5,ma,000,0071,0001102,765,19,6,13,746,421,325,765,19,6,0,6,0,6,0,13,0,0,0,0,13,746,184,112,72,31,41,0,562,186,52,7,45,324,765,19,13,6,746,59,687,746,19,727,12,0,12,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,733,19,714,13,0,13,428,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,0,0,422,298,59,46,175,155,20,18,18,0,124,38,0,38,0,0,86,0,79,7,0,53698,11042,54688
ACSSF,2011e5,ma,000,0071,0001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.
ACSSF,2011e5,ma,000,0071,0001104,149,0,0,0,149,87,62,149,0,0,0,0,0,0,0,0,0,0,0,0,0,149,18,13,5,0,5,0,131,83,6,4,2,42,149,0,0,0,149,7,142,149,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,149,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,96,17,18,41,41,0,20,20,0,11,4,0,0,4,0,7,5,2,0,0,94375,.,94375
ACSSF,2011e5,ma,000,0071,0001105,240,11,2,9,229,88,141,240,11,7,4,3,0,3,0,4,2,0,0,0,2,229,58,51,7,5,2,0,171,101,18,5,13,52,240,11,0,11,229,14,215,235,11,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,235,11,224,0,0,0,186,9,6,0,0,4,4,0,2,0,2,3,0,0,0,0,0,3,0,3,0,0,177,152,14,42,64,64,0,32,32,0,25,10,0,5,5,0,15,4,3,8,0,69286,41875,70469
ACSSF,2011e5,ma,000,0071,0001106,640,48,19,29,592,294,298,640,48,3,0,3,0,3,0,45,12,3,0,3,30,592,164,117,44,4,40,3,428,178,42,9,33,208,640,48,31,17,592,32,560,640,48,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,48,588,4,0,4,399,18,12,12,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,3,3,0,381,295,42,54,147,147,0,52,52,0,86,13,0,4,4,5,73,3,19,13,38,75543,11875,77841
ACSSF,2011e5,ma,000,0071,0001107,999,74,63,11,925,481,444,999,74,15,0,15,0,15,0,59,0,0,0,0,59,925,208,169,39,12,27,0,717,201,13,0,13,503,999,74,10,64,925,76,849,999,74,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,74,885,40,0,40,437,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,15,0,0,422,370,49,68,217,206,11,36,36,0,52,12,0,12,0,0,40,14,13,13,0,43147,17679,46490
ACSSF,2011e5,ma,000,0071,0001108,313,0,0,0,313,209,104,313,0,0,0,0,0,0,0,0,0,0,0,0,0,313,65,54,11,0,11,0,248,114,12,0,12,122,313,0,0,0,313,28,285,296,0,296,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,296,0,296,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,168,55,23,62,62,0,28,28,0,23,0,0,0,0,0,23,0,12,11,0,62961,.,62961
ACSSF,2011e5,ma,000,0071,0001109,815,71,12,59,744,327,417,815,71,27,13,14,0,14,0,44,0,0,0,0,44,744,279,217,51,24,27,11,465,214,49,13,36,202,815,71,0,71,744,40,704,767,71,696,0,0,0,0,0,0,30,0,30,0,0,0,18,0,18,0,0,0,767,71,696,18,0,18,558,27,13,0,13,0,0,0,0,0,0,14,0,0,0,0,0,14,0,14,0,0,531,431,44,95,187,178,9,105,105,0,100,37,13,24,0,0,63,12,39,12,0,69484,14517,75663
ACSSF,2011e5,ma,000,0071,0001110,732,0,0,0,732,390,342,732,0,0,0,0,0,0,0,0,0,0,0,0,0,732,168,141,27,10,17,0,564,286,11,0,11,267,732,0,0,0,732,50,682,709,0,709,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,709,0,709,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,427,118,132,150,138,12,27,27,0,38,10,10,0,0,0,28,11,9,0,8,97250,.,97250
ACSSF,2011e5,ma,000,0071,0001111,321,17,5,12,304,116,188,321,17,2,0,2,0,2,0,15,5,0,0,0,10,304,89,79,10,0,10,0,215,139,7,0,7,69,321,17,0,17,304,0,304,321,17,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,17,304,0,0,0,242,7,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,235,218,26,38,113,110,3,41,41,0,17,0,0,0,0,0,17,4,13,0,0,74866,72875,81250
ACSSF,2011e5,ma,000,0071,0001112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.
ACSSF,2011e5,ma,000,0071,0001113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.
ACSSF,2011e5,ma,000,0071,0001114,311,0,0,0,311,193,118,311,0,0,0,0,0,0,0,0,0,0,0,0,0,311,64,64,0,0,0,0,247,61,50,0,50,136,311,0,0,0,311,0,311,311,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,311,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,125,10,37,60,60,0,18,18,0,50,0,0,0,0,0,50,0,13,37,0,50034,.,50034
ACSSF,2011e5,ma,000,0071,0001115,848,56,17,39,792,378,414,848,56,0,0,0,0,0,0,56,15,19,15,4,22,792,167,121,46,0,46,0,625,229,118,49,69,278,848,56,17,39,792,82,710,833,56,777,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,9,0,9,833,56,777,0,0,0,548,34,15,0,0,0,0,0,15,15,0,19,15,0,15,0,0,4,4,0,0,0,514,350,74,62,174,162,12,40,33,7,164,49,0,9,40,0,115,0,74,27,14,58269,25333,59519
ACSSF,2011e5,ma,000,0071,0001116,2136,83,27,56,2053,766,1287,2136,83,56,0,56,0,56,0,27,0,0,0,0,27,2053,663,565,98,20,78,0,1390,902,125,34,91,363,2136,83,69,14,2053,50,2003,2061,83,1978,0,0,0,11,0,11,0,0,0,0,0,0,27,0,27,37,0,37,2061,83,1978,0,0,0,1746,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,56,0,56,0,0,1690,1467,207,278,580,508,72,402,379,23,223,54,0,36,18,0,169,0,132,16,21,84239,4004,86215
ACSSF,2011e5,ma,000,0071,0001117,523,46,0,46,477,224,253,523,46,46,34,12,0,12,0,0,0,0,0,0,0,477,145,118,27,0,27,0,332,150,40,10,30,142,523,46,0,46,477,34,443,514,46,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,514,46,468,0,0,0,381,46,34,0,0,34,34,0,0,0,0,12,0,0,0,0,0,12,0,12,0,0,335,268,25,34,89,77,12,120,105,15,67,10,10,0,0,0,57,12,33,12,0,62684,63309,56994
ACSSF,2011e5,ma,000,0071,0001118,3017,161,83,78,2856,898,1958,3017,161,14,0,14,0,14,0,147,26,68,0,68,53,2856,1000,757,243,75,168,0,1856,877,250,103,147,729,3017,161,86,75,2856,159,2697,2925,150,2775,35,11,24,0,0,0,48,0,48,0,0,0,9,0,9,0,0,0,2867,150,2717,58,0,58,2235,108,26,16,0,0,0,0,10,10,0,82,0,0,0,0,0,82,12,56,14,0,2127,1634,141,278,933,900,33,282,260,22,493,178,0,90,52,36,315,12,150,99,54,66936,23917,69299
ACSSF,2011e5,ma,000,0071,0001119,2498,184,44,140,2314,810,1504,2498,184,58,10,48,0,48,0,126,10,18,0,18,98,2314,916,655,234,138,96,27,1398,742,90,39,51,566,2498,184,121,63,2314,40,2274,2268,178,2090,68,0,68,0,0,0,81,6,75,0,0,0,9,0,9,72,0,72,2268,178,2090,0,0,0,1807,86,20,10,10,0,0,0,0,0,0,66,0,0,0,0,0,66,12,36,18,0,1721,1397,111,272,735,665,70,279,279,0,324,177,0,136,41,0,147,13,44,61,29,73333,10900,81449
ACSSF,2011e5,ma,000,0071,0001120,2050,111,68,43,1939,684,1255,2050,111,22,0,22,0,22,0,89,36,53,12,41,0,1939,620,483,137,25,112,0,1319,586,162,15,147,571,2050,111,22,89,1939,116,1823,1902,33,1869,59,41,18,0,0,0,47,15,32,0,0,0,22,22,0,20,0,20,1886,33,1853,16,0,16,1479,111,36,36,0,0,0,0,0,0,0,75,12,0,12,0,0,63,0,41,0,22,1368,1069,152,265,522,507,15,130,130,0,299,40,25,0,15,0,259,25,166,28,40,65446,30774,66741
ACSSF,2011e5,ma,000,0071,0001121,1087,213,57,156,874,142,732,1087,213,68,44,24,0,24,0,145,8,13,0,13,124,874,186,54,132,52,80,0,688,140,28,23,5,520,1087,213,80,133,874,50,824,860,109,751,83,61,22,4,4,0,99,34,65,0,0,0,41,5,36,0,0,0,838,109,729,79,21,58,443,89,52,0,18,10,10,0,24,24,0,37,0,0,0,0,0,37,9,5,23,0,354,194,25,63,70,65,5,36,36,0,160,75,0,52,23,0,85,0,80,5,0,38431,25583,42917
ACSSF,2011e5,ma,000,0071,0001122,1065,92,20,72,973,237,736,1065,92,70,7,63,0,63,0,22,7,9,0,9,6,973,322,134,188,41,147,0,651,256,89,53,36,306,1065,92,35,57,973,31,942,1007,85,922,0,0,0,0,0,0,44,7,37,0,0,0,9,0,9,5,0,5,903,85,818,104,0,104,753,86,14,0,0,7,0,7,7,0,7,72,0,0,0,0,0,72,9,63,0,0,667,390,27,101,185,179,6,77,77,0,277,94,9,32,44,9,183,0,59,72,52,60792,18519,63750
ACSSF,2011e5,ma,000,0071,0001123,1520,368,25,343,1152,195,957,1520,368,312,128,184,64,120,0,56,0,12,10,2,44,1152,407,319,61,15,46,27,745,240,98,72,26,407,1520,368,114,254,1152,48,1104,1236,310,926,14,0,14,0,0,0,100,45,55,0,0,0,167,13,154,3,0,3,1089,226,863,314,97,217,1042,324,128,0,71,28,28,0,29,12,17,196,74,0,74,0,0,122,65,57,0,0,718,559,15,110,311,302,9,123,123,0,159,87,36,26,19,6,72,0,53,19,0,47480,21500,50471
ACSSF,2011e5,ma,000,0071,0001124,2451,154,35,119,2297,783,1514,2451,154,106,51,44,44,0,11,48,0,0,0,0,48,2297,787,610,177,87,90,0,1510,798,97,11,86,615,2451,154,0,154,2297,65,2232,2233,117,2116,182,37,145,0,0,0,30,0,30,0,0,0,6,0,6,0,0,0,2142,117,2025,166,0,166,1777,95,51,0,0,0,0,0,51,51,0,44,44,0,44,0,0,0,0,0,0,0,1682,1408,157,151,863,849,14,237,237,0,274,98,0,98,0,0,176,0,80,82,14,70960,97770,70156
ACSSF,2011e5,ma,000,0071,0001125,2705,147,27,120,2558,809,1749,2705,147,96,35,61,28,33,0,51,0,12,0,12,39,2558,752,643,99,11,88,10,1806,721,246,102,144,839,2705,147,23,124,2558,49,2509,2454,102,2352,54,33,21,0,0,0,100,12,88,0,0,0,70,0,70,27,0,27,2404,102,2302,85,0,85,1817,108,35,0,11,12,0,12,12,12,0,73,28,0,28,0,0,45,0,0,33,12,1709,1364,121,253,783,694,89,207,207,0,345,113,0,102,11,0,232,53,94,57,28,78281,52098,80972
ACSSF,2011e5,ma,000,0071,0001126,1970,118,45,73,1852,521,1331,1970,118,72,17,55,0,55,0,46,18,8,8,0,20,1852,867,746,121,29,92,0,985,671,65,26,39,249,1970,118,27,91,1852,81,1771,1953,118,1835,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,0,9,1898,63,1835,55,55,0,1701,98,35,0,28,7,7,0,0,0,0,63,8,0,8,0,0,55,0,55,0,0,1603,1417,111,260,766,650,116,280,262,18,186,55,29,14,12,0,131,11,63,28,29,81094,45500,84693
ACSSF,2011e5,ma,000,0071,0001127,1319,98,71,27,1221,567,654,1319,98,56,0,56,0,56,0,42,0,0,0,0,42,1221,346,240,106,29,77,0,875,382,105,27,78,388,1319,98,56,42,1221,85,1136,1261,98,1163,25,0,25,0,0,0,0,0,0,0,0,0,26,0,26,7,0,7,1261,98,1163,0,0,0,889,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,56,0,29,27,0,833,622,78,86,360,269,91,98,98,0,211,56,0,41,0,15,155,17,80,27,31,51706,13750,57524
ACSSF,2011e5,ma,000,0071,0001128,1215,193,167,26,1022,512,510,1215,193,0,0,0,0,0,0,193,74,0,0,0,119,1022,299,189,93,70,23,17,723,267,38,11,27,418,1215,193,139,54,1022,44,978,1130,193,937,0,0,0,0,0,0,74,0,74,0,0,0,0,0,0,11,0,11,1130,193,937,0,0,0,661,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,456,66,175,182,164,18,33,33,0,131,81,0,70,11,0,50,0,37,13,0,55029,10729,62917
ACSSF,2011e5,ma,000,0071,0001129,1937,125,53,72,1812,840,972,1937,125,48,17,31,0,31,0,77,0,0,0,0,77,1812,523,326,197,33,164,0,1289,632,127,44,83,530,1937,125,47,78,1812,32,1780,1815,97,1718,62,14,48,0,0,0,8,0,8,0,0,0,0,0,0,52,14,38,1815,97,1718,0,0,0,1330,48,17,0,17,0,0,0,0,0,0,31,0,0,0,0,0,31,0,17,14,0,1282,958,168,163,486,473,13,141,130,11,324,77,0,33,13,31,247,0,144,72,31,68328,19926,69518
ACSSF,2011e5,ma,000,0071,0001130,28,0,0,0,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,28,11,17,0,17,0,28,0,0,0,28,0,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,11,0,0,0,0,0,0,17,0,0,0,0,0,17,17,0,0,0,55441,.,55441
ACSSF,2011e5,ma,000,0071,0001131,883,0,0,0,883,308,575,883,0,0,0,0,0,0,0,0,0,0,0,0,0,883,187,128,59,0,59,0,696,310,106,23,83,280,883,0,0,0,883,112,771,860,0,860,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,860,0,860,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,438,78,107,119,106,13,134,134,0,165,23,0,14,9,0,142,25,70,47,0,54246,.,54246
ACSSF,2011e5,ma,000,0071,0001132,1499,22,0,22,1477,424,1053,1499,22,0,0,0,0,0,0,22,0,22,0,22,0,1477,661,517,144,12,132,0,816,494,51,30,21,271,1499,22,0,22,1477,35,1442,1480,22,1458,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,6,0,6,1470,22,1448,10,0,10,1228,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,14,8,0,1206,1011,57,145,599,547,52,210,202,8,195,42,13,12,0,17,153,0,109,27,17,86734,19464,87917
ACSSF,2011e5,ma,000,0071,0001133,635,29,15,14,606,353,253,635,29,15,15,0,0,0,0,14,0,0,0,0,14,606,149,134,15,0,15,0,457,240,82,21,61,135,635,29,0,29,606,21,585,612,29,583,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,10,0,10,573,29,544,39,0,39,486,15,15,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,471,374,49,56,168,168,0,101,64,37,97,21,0,0,10,11,76,0,30,46,0,91875,140083,91786
ACSSF,2011e5,ma,000,0071,0001134,1359,106,29,77,1253,405,848,1359,106,51,12,39,26,13,0,55,55,0,0,0,0,1253,437,363,74,36,38,0,816,473,50,17,33,293,1359,106,13,93,1253,51,1202,1239,106,1133,0,0,0,0,0,0,109,0,109,0,0,0,11,0,11,0,0,0,1239,106,1133,0,0,0,1066,106,67,12,0,17,0,17,38,38,0,39,26,0,0,26,0,13,13,0,0,0,960,836,105,168,430,430,0,133,133,0,124,53,14,22,9,8,71,0,12,59,0,71236,102632,70476
ACSSF,2011e5,ma,000,0071,0001135,1300,0,0,0,1300,645,655,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,361,239,105,17,88,17,939,489,136,32,104,314,1300,0,0,0,1300,83,1217,1245,0,1245,17,0,17,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,1245,0,1245,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,728,72,213,409,396,13,34,34,0,241,49,9,0,40,0,192,19,117,46,10,92120,.,92120
