ACSSF,2011e5,ma,000,0001,0000295,464,182
ACSSF,2011e5,ma,000,0001,0000296,851,307
ACSSF,2011e5,ma,000,0001,0000297,894,311
ACSSF,2011e5,ma,000,0001,0000298,1838,671
ACSSF,2011e5,ma,000,0001,0000299,721,363
ACSSF,2011e5,ma,000,0001,0000300,749,265
ACSSF,2011e5,ma,000,0001,0000301,632,223
ACSSF,2011e5,ma,000,0001,0000302,348,143
ACSSF,2011e5,ma,000,0001,0000303,1729,684
ACSSF,2011e5,ma,000,0001,0000304,371,188
ACSSF,2011e5,ma,000,0001,0000305,1498,552
ACSSF,2011e5,ma,000,0001,0000306,1022,326
ACSSF,2011e5,ma,000,0001,0000307,1273,467
ACSSF,2011e5,ma,000,0001,0000308,4028,1573
ACSSF,2011e5,ma,000,0001,0000309,377,144
ACSSF,2011e5,ma,000,0001,0000310,483,171
ACSSF,2011e5,ma,000,0001,0000311,973,393
ACSSF,2011e5,ma,000,0001,0000312,1272,519
ACSSF,2011e5,ma,000,0001,0000313,1251,609
ACSSF,2011e5,ma,000,0001,0000314,597,228
ACSSF,2011e5,ma,000,0001,0000315,1250,464
ACSSF,2011e5,ma,000,0001,0000316,0,0
ACSSF,2011e5,ma,000,0001,0000317,40386,17094
ACSSF,2011e5,ma,000,0001,0000318,1734,687
ACSSF,2011e5,ma,000,0001,0000319,2912,1198
ACSSF,2011e5,ma,000,0001,0000320,1249,566
ACSSF,2011e5,ma,000,0001,0000321,384,141
ACSSF,2011e5,ma,000,0001,0000322,934,398
ACSSF,2011e5,ma,000,0001,0000323,1418,588
ACSSF,2011e5,ma,000,0001,0000324,372,162
ACSSF,2011e5,ma,000,0001,0000325,433,154
ACSSF,2011e5,ma,000,0001,0000326,505,200
ACSSF,2011e5,ma,000,0001,0000327,466,152
ACSSF,2011e5,ma,000,0001,0000328,414,154
ACSSF,2011e5,ma,000,0001,0000329,300,129
ACSSF,2011e5,ma,000,0001,0000330,922,331
ACSSF,2011e5,ma,000,0001,0000331,950,415
ACSSF,2011e5,ma,000,0001,0000332,478,176
ACSSF,2011e5,ma,000,0001,0000333,840,279
ACSSF,2011e5,ma,000,0001,0000334,274,107
ACSSF,2011e5,ma,000,0001,0000335,2973,1176
ACSSF,2011e5,ma,000,0001,0000336,1568,613
ACSSF,2011e5,ma,000,0001,0000337,1415,520
ACSSF,2011e5,ma,000,0001,0000338,304,135
ACSSF,2011e5,ma,000,0001,0000339,635,177
ACSSF,2011e5,ma,000,0001,0000340,1594,600
ACSSF,2011e5,ma,000,0001,0000341,432,141
ACSSF,2011e5,ma,000,0001,0000342,384,138
ACSSF,2011e5,ma,000,0001,0000343,605,161
