ACSSF,2011e5,ma,000,0042,0000476,145,67,42,0,0,25,78,6848,1578,87,818,362,311,5270,303,205,0,84,121,0,98
ACSSF,2011e5,ma,000,0042,0000477,697,385,59,148,54,124,312,34780,7719,913,3071,2023,1712,27061,2477,828,181,393,161,93,1649
ACSSF,2011e5,ma,000,0042,0000478,70,45,0,17,19,9,25,5794,1865,169,907,392,397,3929,219,78,34,13,15,16,141
ACSSF,2011e5,ma,000,0042,0000479,114,90,0,55,24,11,24,5626,1193,154,443,386,210,4433,28,0,0,0,0,0,28
ACSSF,2011e5,ma,000,0042,0000480,125,65,0,34,17,14,60,4487,907,172,286,278,171,3580,70,0,0,0,0,0,70
ACSSF,2011e5,ma,000,0042,0000481,477,305,39,32,75,159,172,20353,5770,466,1889,1021,2394,14583,523,309,10,72,65,162,214
ACSSF,2011e5,ma,000,0042,0000482,39,0,0,0,0,0,39,6531,1738,214,665,401,458,4793,262,66,0,66,0,0,196
ACSSF,2011e5,ma,000,0042,0000483,244,68,27,0,15,26,176,20262,6572,680,2045,1088,2759,13690,855,355,19,58,71,207,500
ACSSF,2011e5,ma,000,0042,0000484,203,64,0,30,0,34,139,14852,3176,426,1011,876,863,11676,156,53,0,26,27,0,103
ACSSF,2011e5,ma,000,0042,0000485,1902,681,113,347,158,63,1221,73422,15172,1296,6068,3955,3853,58250,5568,2189,412,1031,435,311,3379
ACSSF,2011e5,ma,000,0042,0000486,80,52,9,18,25,0,28,8312,1994,197,811,454,532,6318,85,12,0,0,12,0,73
ACSSF,2011e5,ma,000,0042,0000487,26,0,0,0,0,0,26,6741,1568,350,591,404,223,5173,309,123,38,28,57,0,186
ACSSF,2011e5,ma,000,0042,0000488,241,154,12,118,24,0,87,12781,4369,674,2004,958,733,8412,318,173,0,65,54,54,145
ACSSF,2011e5,ma,000,0042,0000489,3377,1429,320,529,412,168,1948,63994,13633,1711,5147,3005,3770,50361,13427,4941,844,2402,1140,555,8486
ACSSF,2011e5,ma,000,0042,0000490,203,65,0,21,21,23,138,25542,7468,1159,2963,1637,1709,18074,441,130,7,14,51,58,311
ACSSF,2011e5,ma,000,0042,0000491,43,40,0,0,0,40,3,2717,1826,30,135,136,1525,891,60,46,0,0,0,46,14
ACSSF,2011e5,ma,000,0042,0000492,238,128,25,94,9,0,110,14310,4014,376,1673,926,1039,10296,84,30,0,11,0,19,54
ACSSF,2011e5,ma,000,0042,0000493,170,95,0,67,7,21,75,3719,1026,118,403,182,323,2693,174,40,0,29,11,0,134
ACSSF,2011e5,ma,000,0042,0000494,119,72,10,54,0,8,47,7938,2034,312,934,469,319,5904,75,26,13,12,0,1,49
ACSSF,2011e5,ma,000,0042,0000495,91,19,0,6,5,8,72,10904,2834,410,1113,634,677,8070,110,27,0,17,10,0,83
ACSSF,2011e5,ma,000,0042,0000496,0,0,0,0,0,0,0,2357,473,15,165,153,140,1884,80,39,0,26,0,13,41
ACSSF,2011e5,ma,000,0042,0000497,47,14,0,0,0,14,33,10255,2799,239,1240,622,698,7456,214,122,0,36,57,29,92
ACSSF,2011e5,ma,000,0042,0000498,360,80,0,58,22,0,280,16912,3816,442,1471,930,973,13096,214,122,0,78,44,0,92
ACSSF,2011e5,ma,000,0042,0000499,97,59,0,16,19,24,38,2819,807,95,241,234,237,2012,11,0,0,0,0,0,11
ACSSF,2011e5,ma,000,0042,0000500,191,88,0,60,28,0,103,12237,2489,293,983,570,643,9748,121,69,0,56,10,3,52
ACSSF,2011e5,ma,000,0042,0000501,1129,482,48,263,109,62,647,45893,9956,1372,4316,2079,2189,35937,3498,1452,408,671,316,57,2046
ACSSF,2011e5,ma,000,0042,0000502,102,62,0,62,0,0,40,3897,780,35,231,151,363,3117,13,0,0,0,0,0,13
ACSSF,2011e5,ma,000,0042,0000503,36,36,0,22,0,14,0,10653,2508,291,1177,476,564,8145,8,8,0,4,4,0,0
ACSSF,2011e5,ma,000,0042,0000504,51,39,0,14,25,0,12,151,9,0,5,2,2,142,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000505,12,12,0,12,0,0,0,698,144,15,92,27,10,554,20,0,0,0,0,0,20
ACSSF,2011e5,ma,000,0042,0000506,105,88,0,44,44,0,17,3860,768,136,152,281,199,3092,3,0,0,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000507,0,0,0,0,0,0,0,178,7,0,3,0,4,171,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000508,254,231,116,115,0,0,23,3418,826,0,478,189,159,2592,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000509,46,37,0,0,37,0,9,2300,453,36,275,118,24,1847,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000510,0,0,0,0,0,0,0,1311,197,92,59,24,22,1114,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000511,6,0,0,0,0,0,6,2250,515,155,170,103,87,1735,48,0,0,0,0,0,48
ACSSF,2011e5,ma,000,0042,0000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000513,251,41,0,41,0,0,210,14816,3182,467,1394,814,507,11634,306,152,59,36,50,7,154
ACSSF,2011e5,ma,000,0042,0000514,61,61,0,43,18,0,0,7107,2104,224,690,424,766,5003,805,370,111,126,54,79,435
ACSSF,2011e5,ma,000,0042,0000515,398,268,13,167,38,50,130,19749,6337,720,2789,1613,1215,13412,555,199,38,56,59,46,356
ACSSF,2011e5,ma,000,0042,0000516,530,269,84,110,18,57,261,34937,8943,1020,2631,1600,3692,25994,1188,544,118,174,50,202,644
ACSSF,2011e5,ma,000,0042,0000517,36,36,8,28,0,0,0,2273,858,200,328,181,149,1415,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000518,44,32,16,16,0,0,12,5307,1467,118,833,378,138,3840,46,33,0,0,33,0,13
ACSSF,2011e5,ma,000,0042,0000519,97,36,0,36,0,0,61,24268,5738,756,2344,1187,1451,18530,508,214,16,116,65,17,294
ACSSF,2011e5,ma,000,0042,0000520,24,8,0,0,8,0,16,1542,375,7,182,97,89,1167,8,8,0,0,8,0,0
ACSSF,2011e5,ma,000,0042,0000521,0,0,0,0,0,0,0,1821,378,35,182,132,29,1443,34,22,22,0,0,0,12
ACSSF,2011e5,ma,000,0042,0000522,40,24,0,24,0,0,16,7635,2242,401,953,505,383,5393,93,22,0,22,0,0,71
ACSSF,2011e5,ma,000,0042,0000523,391,124,20,34,22,48,267,26955,5872,788,2644,1255,1185,21083,649,289,16,84,42,147,360
ACSSF,2011e5,ma,000,0042,0000524,0,0,0,0,0,0,0,6058,1600,160,860,333,247,4458,73,37,0,0,37,0,36
ACSSF,2011e5,ma,000,0042,0000525,81,52,0,43,0,9,29,6520,2391,425,767,424,775,4129,221,46,16,21,0,9,175
ACSSF,2011e5,ma,000,0042,0000526,972,421,86,207,90,38,551,46271,10483,1732,3813,1959,2979,35788,7798,3050,301,1694,592,463,4748
ACSSF,2011e5,ma,000,0042,0000527,30,0,0,0,0,0,30,3731,857,125,312,217,203,2874,32,12,0,0,6,6,20
ACSSF,2011e5,ma,000,0042,0000528,32,14,0,14,0,0,18,8799,2346,221,1029,506,590,6453,63,13,0,0,13,0,50
ACSSF,2011e5,ma,000,0042,0000529,2557,787,118,503,76,90,1770,15797,2333,188,847,517,781,13464,52187,17884,2047,7872,4606,3359,34303
ACSSF,2011e5,ma,000,0042,0000530,3709,1397,110,651,290,346,2312,43780,8832,823,3079,2251,2679,34948,25480,8422,930,4055,1980,1457,17058
ACSSF,2011e5,ma,000,0042,0000531,134,101,8,32,22,39,33,10420,3029,311,1276,845,597,7391,304,173,0,61,58,54,131
ACSSF,2011e5,ma,000,0042,0000532,53,40,19,21,0,0,13,4860,1352,84,649,326,293,3508,72,40,19,21,0,0,32
ACSSF,2011e5,ma,000,0042,0000533,133,68,0,21,31,16,65,18410,5059,964,2076,1072,947,13351,286,120,0,82,30,8,166
ACSSF,2011e5,ma,000,0042,0000534,7,7,0,0,7,0,0,6112,1701,142,887,385,287,4411,63,14,0,0,14,0,49
ACSSF,2011e5,ma,000,0042,0000535,956,453,46,163,177,67,503,34215,8098,1037,3270,1617,2174,26117,7759,3046,407,1357,776,506,4713
ACSSF,2011e5,ma,000,0042,0000536,64,42,39,0,0,3,22,7368,1781,194,927,402,258,5587,635,49,0,38,11,0,586
ACSSF,2011e5,ma,000,0042,0000537,0,0,0,0,0,0,0,3145,685,36,269,162,218,2460,132,66,0,57,0,9,66
ACSSF,2011e5,ma,000,0042,0000538,28,0,0,0,0,0,28,6234,1718,258,624,420,416,4516,14,0,0,0,0,0,14
ACSSF,2011e5,ma,000,0042,0000539,254,138,35,60,43,0,116,15877,3326,614,1238,603,871,12551,489,250,35,92,45,78,239
ACSSF,2011e5,ma,000,0042,0000540,311,188,58,90,0,40,123,24322,7823,825,3277,1331,2390,16499,773,232,39,70,38,85,541
ACSSF,2011e5,ma,000,0042,0000541,434,249,55,127,40,27,185,43487,9062,1208,3344,2224,2286,34425,2779,942,70,479,217,176,1837
ACSSF,2011e5,ma,000,0042,0000542,0,0,0,0,0,0,0,4772,1064,31,483,225,325,3708,16,13,13,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000543,13,0,0,0,0,0,13,1921,319,48,98,82,91,1602,43,19,0,0,19,0,24
ACSSF,2011e5,ma,000,0042,0000544,0,0,0,0,0,0,0,1270,144,13,81,16,34,1126,36,0,0,0,0,0,36
ACSSF,2011e5,ma,000,0042,0000545,0,0,0,0,0,0,0,4334,1458,201,543,417,297,2876,13,0,0,0,0,0,13
ACSSF,2011e5,ma,000,0042,0000546,1135,473,59,153,122,139,662,30150,6903,778,1668,1028,3429,23247,5789,2145,262,854,477,552,3644
ACSSF,2011e5,ma,000,0042,0000547,53,0,0,0,0,0,53,4422,678,92,338,154,94,3744,96,75,0,16,37,22,21
ACSSF,2011e5,ma,000,0042,0000548,1,0,0,0,0,0,1,3430,987,93,465,205,224,2443,3,0,0,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000549,291,154,76,11,67,0,137,23008,5035,640,2064,1173,1158,17973,1231,354,13,190,112,39,877
ACSSF,2011e5,ma,000,0042,0000550,78,66,18,34,0,14,12,12433,3425,245,1465,770,945,9008,484,182,38,128,16,0,302
ACSSF,2011e5,ma,000,0042,0000551,18,0,0,0,0,0,18,2549,715,135,330,133,117,1834,28,28,0,0,12,16,0
ACSSF,2011e5,ma,000,0042,0000552,0,0,0,0,0,0,0,3201,1206,197,638,158,213,1995,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000553,77,73,8,9,0,56,4,4436,2070,111,443,334,1182,2366,39,39,0,0,0,39,0
ACSSF,2011e5,ma,000,0042,0000554,0,0,0,0,0,0,0,3881,1217,138,492,241,346,2664,266,157,56,12,89,0,109
ACSSF,2011e5,ma,000,0042,0000555,55,17,0,2,15,0,38,1627,342,42,172,85,43,1285,30,13,0,3,10,0,17
ACSSF,2011e5,ma,000,0042,0000556,15,0,0,0,0,0,15,2114,486,46,181,138,121,1628,18,10,0,10,0,0,8
ACSSF,2011e5,ma,000,0042,0000557,0,0,0,0,0,0,0,1024,273,64,95,53,61,751,10,10,0,10,0,0,0
ACSSF,2011e5,ma,000,0042,0000558,0,0,0,0,0,0,0,1188,284,31,146,44,63,904,3,0,0,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000559,18,6,0,0,6,0,12,1035,176,23,88,41,24,859,19,8,0,2,6,0,11
ACSSF,2011e5,ma,000,0042,0000560,48,23,5,9,0,9,25,1553,358,42,163,73,80,1195,24,7,0,7,0,0,17
ACSSF,2011e5,ma,000,0042,0000561,47,24,0,6,4,14,23,1670,384,54,165,82,83,1286,12,0,0,0,0,0,12
ACSSF,2011e5,ma,000,0042,0000562,0,0,0,0,0,0,0,245,69,0,30,0,39,176,7,7,0,0,0,7,0
ACSSF,2011e5,ma,000,0042,0000563,31,11,0,0,11,0,20,1820,364,35,179,24,126,1456,35,0,0,0,0,0,35
ACSSF,2011e5,ma,000,0042,0000564,21,0,0,0,0,0,21,2678,722,108,251,159,204,1956,40,23,0,23,0,0,17
ACSSF,2011e5,ma,000,0042,0000565,0,0,0,0,0,0,0,661,204,33,110,44,17,457,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000566,58,36,7,29,0,0,22,916,193,24,62,53,54,723,45,15,0,9,1,5,30
ACSSF,2011e5,ma,000,0042,0000567,20,1,0,1,0,0,19,1293,248,32,91,61,64,1045,82,6,0,6,0,0,76
ACSSF,2011e5,ma,000,0042,0000568,379,191,67,74,37,13,188,15435,3137,261,1178,944,754,12298,701,202,42,85,60,15,499
ACSSF,2011e5,ma,000,0042,0000569,0,0,0,0,0,0,0,376,58,0,21,23,14,318,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000570,0,0,0,0,0,0,0,468,69,15,34,7,13,399,3,0,0,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000571,38,25,3,17,3,2,13,1606,397,42,152,79,124,1209,35,23,6,0,17,0,12
ACSSF,2011e5,ma,000,0042,0000572,0,0,0,0,0,0,0,622,156,4,69,21,62,466,3,0,0,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000573,0,0,0,0,0,0,0,120,14,2,3,0,9,106,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000574,0,0,0,0,0,0,0,444,221,0,10,24,187,223,11,0,0,0,0,0,11
ACSSF,2011e5,ma,000,0042,0000575,57,10,0,5,0,5,47,3880,917,72,480,168,197,2963,385,238,59,68,87,24,147
ACSSF,2011e5,ma,000,0042,0000576,165,143,0,77,55,11,22,3003,541,61,157,134,189,2462,52,28,0,8,20,0,24
ACSSF,2011e5,ma,000,0042,0000577,0,0,0,0,0,0,0,905,215,57,58,32,68,690,6,5,0,0,5,0,1
ACSSF,2011e5,ma,000,0042,0000578,0,0,0,0,0,0,0,974,181,41,76,37,27,793,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000579,8,0,0,0,0,0,8,1916,460,22,287,73,78,1456,76,0,0,0,0,0,76
ACSSF,2011e5,ma,000,0042,0000580,48,48,0,19,29,0,0,3562,955,147,452,156,200,2607,124,114,13,78,0,23,10
ACSSF,2011e5,ma,000,0042,0000581,0,0,0,0,0,0,0,3646,648,0,374,202,72,2998,92,19,7,12,0,0,73
ACSSF,2011e5,ma,000,0042,0000582,16,5,0,0,0,5,11,358,49,10,18,6,15,309,12,9,2,2,0,5,3
ACSSF,2011e5,ma,000,0042,0000583,19,6,3,3,0,0,13,771,142,0,35,50,57,629,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000584,0,0,0,0,0,0,0,1106,267,26,106,93,42,839,7,0,0,0,0,0,7
ACSSF,2011e5,ma,000,0042,0000585,121,38,10,28,0,0,83,1586,357,41,166,53,97,1229,44,24,0,13,4,7,20
ACSSF,2011e5,ma,000,0042,0000586,65,19,0,0,19,0,46,3118,1099,13,259,103,724,2019,148,107,0,0,47,60,41
ACSSF,2011e5,ma,000,0042,0000587,8,8,3,5,0,0,0,572,124,8,31,52,33,448,5,1,0,0,0,1,4
ACSSF,2011e5,ma,000,0042,0000588,24,8,0,0,8,0,16,953,196,31,74,43,48,757,26,13,0,0,13,0,13
ACSSF,2011e5,ma,000,0042,0000589,48,19,0,3,0,16,29,1434,300,40,94,71,95,1134,15,12,0,0,0,12,3
ACSSF,2011e5,ma,000,0042,0000590,178,98,16,57,0,25,80,25915,6053,601,2390,1478,1584,19862,746,363,33,240,57,33,383
ACSSF,2011e5,ma,000,0042,0000591,0,0,0,0,0,0,0,491,123,14,48,26,35,368,2,0,0,0,0,0,2
ACSSF,2011e5,ma,000,0042,0000592,0,0,0,0,0,0,0,646,138,3,79,25,31,508,6,0,0,0,0,0,6
ACSSF,2011e5,ma,000,0042,0000593,0,0,0,0,0,0,0,3449,859,142,436,104,177,2590,13,0,0,0,0,0,13
ACSSF,2011e5,ma,000,0042,0000594,7,0,0,0,0,0,7,611,148,24,60,31,33,463,4,0,0,0,0,0,4
ACSSF,2011e5,ma,000,0042,0000595,4,0,0,0,0,0,4,667,156,22,69,48,17,511,3,0,0,0,0,0,3
ACSSF,2011e5,ma,000,0042,0000596,922,460,41,213,148,58,462,42481,8731,950,3272,1984,2525,33750,7696,3246,446,1593,753,454,4450
ACSSF,2011e5,ma,000,0042,0000597,334,168,11,120,28,9,166,13634,3427,416,1490,743,778,10207,318,173,43,40,80,10,145
ACSSF,2011e5,ma,000,0042,0000598,2,0,0,0,0,0,2,1394,357,38,154,76,89,1037,3,3,0,3,0,0,0
ACSSF,2011e5,ma,000,0042,0000599,88,47,15,0,15,17,41,4969,1238,119,459,356,304,3731,14,14,0,5,9,0,0
ACSSF,2011e5,ma,000,0042,0000600,36,36,0,10,9,17,0,1383,261,17,116,48,80,1122,33,20,0,0,7,13,13
ACSSF,2011e5,ma,000,0042,0000601,0,0,0,0,0,0,0,1013,255,21,127,71,36,758,14,14,0,7,0,7,0
ACSSF,2011e5,ma,000,0042,0000602,568,310,32,102,71,105,258,18381,3285,450,1020,684,1131,15096,17646,6318,828,3288,1394,808,11328
ACSSF,2011e5,ma,000,0042,0000603,78,52,0,11,41,0,26,13623,3880,650,1329,919,982,9743,500,218,13,109,81,15,282
ACSSF,2011e5,ma,000,0042,0000604,266,123,43,70,0,10,143,18872,4252,426,1807,1063,956,14620,1250,351,19,131,174,27,899
ACSSF,2011e5,ma,000,0042,0000605,17,17,17,0,0,0,0,1617,320,28,136,41,115,1297,112,63,45,0,0,18,49
ACSSF,2011e5,ma,000,0042,0000606,9,9,0,0,9,0,0,6234,1478,132,757,363,226,4756,224,130,0,107,23,0,94
ACSSF,2011e5,ma,000,0042,0000607,3,3,0,2,0,1,0,710,111,21,53,12,25,599,12,3,0,0,3,0,9
ACSSF,2011e5,ma,000,0042,0000608,217,67,17,16,34,0,150,11169,2607,277,1035,701,594,8562,234,112,30,77,5,0,122
ACSSF,2011e5,ma,000,0042,0000609,28,0,0,0,0,0,28,515,40,2,12,17,9,475,72,38,14,7,8,9,34
ACSSF,2011e5,ma,000,0042,0000610,4,0,0,0,0,0,4,1021,282,33,139,62,48,739,98,93,31,62,0,0,5
ACSSF,2011e5,ma,000,0042,0000611,11,11,0,0,11,0,0,8782,2192,325,1082,416,369,6590,280,101,22,30,17,32,179
ACSSF,2011e5,ma,000,0042,0000612,4950,2320,395,1190,384,351,2630,56808,13809,1113,3142,2138,7416,42999,53829,20090,3237,9424,4955,2474,33739
ACSSF,2011e5,ma,000,0042,0000613,4,4,0,4,0,0,0,407,110,4,44,32,30,297,4,4,0,4,0,0,0
ACSSF,2011e5,ma,000,0042,0000614,22,16,0,2,4,10,6,1779,286,69,135,26,56,1493,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000615,633,373,52,211,80,30,260,35516,10818,972,3302,2010,4534,24698,2512,835,74,371,232,158,1677
ACSSF,2011e5,ma,000,0042,0000616,433,213,14,56,44,99,220,23194,5284,472,2138,1189,1485,17910,1952,828,175,329,151,173,1124
ACSSF,2011e5,ma,000,0042,0000617,32,0,0,0,0,0,32,2822,617,55,271,144,147,2205,64,0,0,0,0,0,64
ACSSF,2011e5,ma,000,0042,0000618,47,23,0,10,13,0,24,10205,2962,440,1021,736,765,7243,263,70,0,28,29,13,193
ACSSF,2011e5,ma,000,0042,0000619,688,553,0,21,90,442,135,14643,12038,88,280,179,11491,2605,1290,1010,0,71,89,850,280
ACSSF,2011e5,ma,000,0042,0000620,47,47,0,0,16,31,0,5220,4042,102,116,51,3773,1178,336,306,15,15,0,276,30
ACSSF,2011e5,ma,000,0042,0000621,128,53,0,13,0,40,75,3333,1798,38,257,80,1423,1535,339,147,31,48,0,68,192
ACSSF,2011e5,ma,000,0042,0000622,197,94,32,37,25,0,103,4724,1442,136,351,197,758,3282,277,147,0,51,22,74,130
ACSSF,2011e5,ma,000,0042,0000623,27,15,15,0,0,0,12,2178,536,129,165,89,153,1642,225,80,80,0,0,0,145
ACSSF,2011e5,ma,000,0042,0000624,237,59,0,49,10,0,178,10934,3051,390,1198,824,639,7883,119,47,0,13,0,34,72
ACSSF,2011e5,ma,000,0042,0000625,3,3,0,0,1,2,0,1019,183,21,74,56,32,836,13,0,0,0,0,0,13
ACSSF,2011e5,ma,000,0042,0000626,17,11,0,0,11,0,6,957,187,25,68,77,17,770,19,19,0,3,16,0,0
ACSSF,2011e5,ma,000,0042,0000627,292,104,21,50,33,0,188,13997,2927,247,1179,531,970,11070,315,143,13,81,49,0,172
ACSSF,2011e5,ma,000,0042,0000628,28,14,0,14,0,0,14,1002,237,35,64,83,55,765,30,14,4,6,4,0,16
ACSSF,2011e5,ma,000,0042,0000629,30,0,0,0,0,0,30,1311,285,51,168,37,29,1026,48,0,0,0,0,0,48
ACSSF,2011e5,ma,000,0042,0000630,117,99,39,42,18,0,18,4373,987,167,364,185,271,3386,174,86,26,42,18,0,88
ACSSF,2011e5,ma,000,0042,0000631,61,32,0,10,11,11,29,4748,1117,168,355,212,382,3631,85,7,0,0,7,0,78
ACSSF,2011e5,ma,000,0042,0000632,30,20,0,9,0,11,10,1295,261,27,101,74,59,1034,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000633,9,8,0,8,0,0,1,1766,316,51,161,55,49,1450,53,8,0,0,0,8,45
ACSSF,2011e5,ma,000,0042,0000634,62,16,0,7,0,9,46,825,241,8,95,48,90,584,41,21,0,0,0,21,20
ACSSF,2011e5,ma,000,0042,0000635,37,27,10,17,0,0,10,1174,261,26,132,64,39,913,5,0,0,0,0,0,5
ACSSF,2011e5,ma,000,0042,0000636,0,0,0,0,0,0,0,417,78,0,22,39,17,339,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000637,856,593,118,222,73,180,263,23242,6648,499,1591,938,3620,16594,2153,666,71,206,101,288,1487
ACSSF,2011e5,ma,000,0042,0000638,13,3,0,3,0,0,10,1144,219,19,58,94,48,925,44,30,0,11,9,10,14
ACSSF,2011e5,ma,000,0042,0000639,12,5,0,5,0,0,7,541,86,1,33,30,22,455,20,6,0,0,6,0,14
ACSSF,2011e5,ma,000,0042,0000640,93,40,0,28,12,0,53,5209,1293,95,690,213,295,3916,342,163,0,98,65,0,179
ACSSF,2011e5,ma,000,0042,0000641,209,152,13,44,14,81,57,15246,4642,373,1129,635,2505,10604,688,443,19,218,15,191,245
ACSSF,2011e5,ma,000,0042,0000642,39,20,0,11,9,0,19,5415,1098,305,458,221,114,4317,276,120,44,32,44,0,156
ACSSF,2011e5,ma,000,0042,0000643,9,0,0,0,0,0,9,3689,976,83,370,232,291,2713,0,0,0,0,0,0,0
ACSSF,2011e5,ma,000,0042,0000644,3,3,0,3,0,0,0,1502,344,53,131,82,78,1158,27,3,0,3,0,0,24
ACSSF,2011e5,ma,000,0042,0000645,30,4,0,0,0,4,26,2345,384,52,152,60,120,1961,99,38,6,32,0,0,61
ACSSF,2011e5,ma,000,0042,0000646,5,0,0,0,0,0,5,1127,198,27,111,29,31,929,13,0,0,0,0,0,13
ACSSF,2011e5,ma,000,0042,0000647,463,268,19,157,92,0,195,15981,4799,721,2181,1241,656,11182,413,160,40,70,44,6,253
ACSSF,2011e5,ma,000,0042,0000648,829,390,99,241,39,11,439,34986,7405,1169,2973,1425,1838,27581,1348,565,54,196,86,229,783
ACSSF,2011e5,ma,000,0042,0000649,48,25,0,15,10,0,23,2826,694,69,336,204,85,2132,55,22,22,0,0,0,33
ACSSF,2011e5,ma,000,0042,0000650,121,77,47,19,11,0,44,14179,3854,475,1816,700,863,10325,235,122,35,32,0,55,113
ACSSF,2011e5,ma,000,0042,0000651,53,13,0,13,0,0,40,2203,398,45,214,112,27,1805,68,0,0,0,0,0,68
ACSSF,2011e5,ma,000,0042,0000652,59,15,0,0,10,5,44,333,112,18,19,19,56,221,52,30,0,0,11,19,22
ACSSF,2011e5,ma,000,0042,0000653,174,95,0,60,18,17,79,3383,685,38,197,255,195,2698,258,28,0,28,0,0,230
ACSSF,2011e5,ma,000,0042,0000654,285,221,0,135,56,30,64,10937,2629,429,1219,452,529,8308,197,31,0,12,0,19,166
ACSSF,2011e5,ma,000,0042,0000655,435,349,157,68,73,51,86,19725,5156,763,1959,1323,1111,14569,851,377,10,183,80,104,474
ACSSF,2011e5,ma,000,0042,0000656,15,14,0,0,0,14,1,6313,1837,202,813,445,377,4476,111,30,0,0,0,30,81
ACSSF,2011e5,ma,000,0042,0000657,393,168,16,88,45,19,225,28380,7207,685,3106,1751,1665,21173,835,263,40,169,54,0,572
ACSSF,2011e5,ma,000,0042,0000658,60,24,0,13,0,11,36,4100,1288,92,486,461,249,2812,48,0,0,0,0,0,48
ACSSF,2011e5,ma,000,0042,0000659,320,269,25,160,20,64,51,18996,4645,528,2113,814,1190,14351,628,217,45,114,49,9,411
ACSSF,2011e5,ma,000,0042,0000660,3482,1815,333,595,37,850,1667,65404,20312,1252,2384,989,15687,45092,7261,3056,141,517,314,2084,4205
ACSSF,2011e5,ma,000,0042,0000661,113,54,43,11,0,0,59,4204,1455,165,715,417,158,2749,57,20,11,9,0,0,37
ACSSF,2011e5,ma,000,0042,0000662,353,142,10,124,0,8,211,28673,7144,704,3350,1366,1724,21529,1070,414,43,260,55,56,656
ACSSF,2011e5,ma,000,0042,0000663,127,92,39,43,10,0,35,4624,964,131,303,300,230,3660,539,41,7,14,12,8,498
ACSSF,2011e5,ma,000,0042,0000664,184,87,18,49,20,0,97,10192,2657,409,1099,679,470,7535,331,187,43,91,10,43,144
ACSSF,2011e5,ma,000,0042,0000665,287,195,29,136,30,0,92,25572,6350,605,2564,1495,1686,19222,1164,436,79,90,183,84,728
ACSSF,2011e5,ma,000,0042,0000666,70,39,21,18,0,0,31,2920,885,120,424,211,130,2035,63,42,12,22,8,0,21
ACSSF,2011e5,ma,000,0042,0000667,1805,592,86,254,76,176,1213,24686,4784,526,1848,999,1411,19902,6942,2363,329,1076,480,478,4579
ACSSF,2011e5,ma,000,0042,0000668,1757,859,134,390,147,188,898,43818,9649,1381,2975,1779,3514,34169,8867,2983,347,1271,813,552,5884
ACSSF,2011e5,ma,000,0042,0000669,0,0,0,0,0,0,0,963,310,46,88,52,124,653,49,37,0,13,24,0,12
ACSSF,2011e5,ma,000,0042,0000670,95,70,0,26,44,0,25,8792,3080,312,1582,822,364,5712,58,15,0,14,0,1,43
ACSSF,2011e5,ma,000,0042,0000671,139,93,18,24,34,17,46,12279,3381,376,1478,848,679,8898,141,86,18,45,15,8,55
ACSSF,2011e5,ma,000,0042,0000672,2,2,0,2,0,0,0,2022,464,88,198,83,95,1558,7,0,0,0,0,0,7
ACSSF,2011e5,ma,000,0042,0000673,118,68,11,56,1,0,50,11246,4066,564,1961,1020,521,7180,151,41,5,2,22,12,110
ACSSF,2011e5,ma,000,0042,0000674,482,107,23,44,40,0,375,12733,2914,410,1168,822,514,9819,448,124,40,52,21,11,324
ACSSF,2011e5,ma,000,0042,0000675,57,44,32,12,0,0,13,3655,1015,119,444,225,227,2640,105,48,12,23,13,0,57
ACSSF,2011e5,ma,000,0042,0000676,832,628,120,344,149,15,204,22421,5783,780,2441,1593,969,16638,630,283,82,139,31,31,347
ACSSF,2011e5,ma,000,0042,0000677,200,153,60,37,36,20,47,5320,1702,175,892,347,288,3618,359,288,52,99,64,73,71
ACSSF,2011e5,ma,000,0042,0000678,29,0,0,0,0,0,29,2648,758,115,241,238,164,1890,38,0,0,0,0,0,38
ACSSF,2011e5,ma,000,0042,0000679,92,0,0,0,0,0,92,5217,1419,275,625,329,190,3798,88,39,0,17,0,22,49
